2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
1777175507,小屁股聪明蛋,女,,,4396614288197481,听说在为杰伦刷流量？ 老年粉迟到了，多多见谅
5354710766,赵一个_,女,1996,吉林,4402237730084879,
3558114780,carrie陈梦怡,女,1991,广东,4396563708887752,虽然不知道是在干嘛，但是我肯定支持周董~ 新老青春的pk？
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
5758565487,蟹阿金12138,男,2015,湖北,4402246848477115,互捞捞啊捞
2413623870,小小小川阿,男,1988,福建,4402215575413939,厦门演唱会的票今天开售啊 除了大麦网还有啥渠道？？？有组队的没？？
3235689040,超喜王琳凯,女,1998,浙江,4402249637431271,1123厦门两千的有要的吗
1883585922,红莓cheese,女,,上海,4402229244837211,在一起叫梦 分开了叫痛 ☀️
5208806670,我发誓不会坠落,女,1993,陕西,4402053176353687,想拥有一条全是杰伦歌词评论的微博作为收藏呀                    周杰伦小公举超话
1800299447,纳兰-惊梦,男,1990,四川,4402244285912749,我想要一条评论全是周杰伦歌词的微博  我先来 天青色等烟雨 而我在等你
2279341171,samny_Kwok,女,1995,广东,4396801991383134,七里香的名子真的很美         samny_Kwok的秒拍视频
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
6387152027,JerryAE86,女,2007,,4400024903393795,早上好，求捞
7259987255,七里香的敏菇凉,女,1991,四川,4402249889104347,怎么回事，我的不能打榜，一点击打榜，手机就卡死，求解？？？
5797057401,LEO它爹的妹妹,女,,,4402242444768028,为什么打不了榜 我还以为是我微博出现问题了 退出去再进来 退出去卸载了 安装了 关机重启 还打不了榜
7268317677,Satany2,男,1998,湖北,4400489779046366,可以拥有一条全是歌词的微博吗？
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
3537682505,一个可爱的暖阳,女,,,4402249981934434,抢到了可以走闲鱼 1000出 不是黄牛
5095994522,嘛咪呗呗泓-,女,,福建,4402249830259310,我认输
7233894016,凉笙悠南,女,,,4402249981560598,每一种光鲜的背后，都有一个  咬紧牙关的灵魂 过程就是风景，经历过才懂得      凉笙悠南的微博视频
7259987255,七里香的敏菇凉,女,1991,四川,4402249889104347,怎么回事，我的不能打榜，一点击打榜，手机就卡死，求解？？？
1862893970,曰文曰文曰文曰文,女,,广东,4402226594097413,赐我一张厦门票吧
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
3813490823,TI-AN555,女,1991,河北,4398016812980672,为了听歌充的年费会员 听了17年周杰伦的我 也想要一条满满歌词评论的微博
5515135223,独自生活十九年,男,2000,河北,4402217932924308,想有一条全是杰伦歌词评论的微博
3504206074,想去听周杰伦的演唱会,女,,天津,4402248866449397,你们怎么抢票的啊？我想学习一下
6359784861,哨子MVP,男,2002,云南,4402250216187241,打卡
6132935187,等你下课的鱼,女,,广东,4402249947942120,老铁们有人抢到厦门的票吗？
1883585922,红莓cheese,女,,上海,4402229244837211,在一起叫梦 分开了叫痛 ☀️
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
1831425354,Sylvia--Y,女,1993,广东,4402207992131238,今天要抢厦门的票啦，大家准备好了么？抢到的留言吧哈哈哈🙏
5330476420,瑾辰小太阳,女,1998,四川,4396292723663063,睡觉？不可能的？？为了杰伦鸽鸽。 冲鸭！！！！  ##    #周杰伦粉丝被迫营业#
7011119057,圆滚滚的胖达今天瘦了吗,女,,,4402242205256753,我的依赖还在耍赖 眼泪打转转不回来 打卡~
6707376168,景景景景景景色分日月,男,1997,山东,4402249922988104,抱着试试看的态度 抢到了？？
5679291041,Lavasle,女,,广东,4402250091155701,我             继续战斗
6490061199,立刻有LOVE,女,,,4396562228912148,我顶着大太阳，只想为你冲榜☀ 你靠在跑车上，深呼吸怕长胖🎃 因为新浪的蠢热搜我们开始疯狂🎉 多希望话题不断周杰伦永不打烊    #周杰伦粉丝被迫营业#    #第一#    #周杰伦需要做数据吗#
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
6132935187,等你下课的鱼,女,,广东,4402249947942120,老铁们有人抢到厦门的票吗？
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
5515135223,独自生活十九年,男,2000,河北,4402217932924308,想有一条全是杰伦歌词评论的微博
5843848964,Debauve安,女,,北京,4402250472065967,打扰了
1628562297,小杯杯是毛蛋的,女,1995,江西,4402250379855857,抢票的人是魔鬼吗是魔鬼吗
1840464215,乌鸦晨儿,女,1992,北京,4402250635899434,十分钟之内联系我，有要的嘛
5185267079,快闭嘴吧_,女,1994,浙江,4402248937040956,我在初中的时候告诉自己 纪念青春的周杰伦演唱会  一定要和喜欢人去看一场。就算不行的话 那我就自己去看
2905045881,大哥必大,女,1992,贵州,4400586738601213,... 全文
5855898020,Magnoliaoo0,女,2000,安徽,4402249998756338,求厦门场11.28号的票
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
3267821062,Lena_LeE_2,女,1999,福建,4402250715499340,哭了
1871370392,请叫我周小美哈哈,女,1989,湖北,4401939376488573,#周杰伦 新歌要来了#   请你快点吓坏我们好嘛         期待的搓手手         无与伦比 为杰沉沦❤️
2355001713,你眼里有星星oh,女,,天津,4401336269345808,我也想要一条全是杰伦歌词的微博      #周杰伦#
6132935187,等你下课的鱼,女,,广东,4402249947942120,老铁们有人抢到厦门的票吗？
2933273135,晴天不晚归,女,2018,上海,4402250585724996,求两张厦门场，黄牛请走
1733274705,周娘子,女,,福建,4402250489687673,报！！！ 抢到啦！！！！！ 哈哈哈哈哈
2679349840,UZIHLEON,女,1999,,4402250695120500,#周杰伦#    天啊，都是魔鬼吗    我今天试着抢厦门的票，我可是等着倒数抢的   ，抢的2000的，我都抢不到，十二号长沙的可怎么办
5855898020,Magnoliaoo0,女,2000,安徽,4402249998756338,求厦门场11.28号的票
6576970973,西瓜团子qaq,女,,,4402250279627571,啊啊啊啊啊啊！！！！！我竟然抢到了周董厦门的票啊啊啊啊啊！！！像做梦一样           #宝宝的少女心#
1733274705,周娘子,女,,福建,4402250489687673,报！！！ 抢到啦！！！！！ 哈哈哈哈哈
2287495505,来自曼彻斯特的呼吸机,男,1991,四川,4401957214762363,永远记得那一次演唱会，场地很差，但故事很美。  现在终于到六级了，真的很想很想留下一条全是杰伦歌词评论的微博。我只是想，即使分开，纵然老去，也不留下遗憾的深爱，拜托大家     我先来：  雨下整夜，我的爱溢出就像雨水 窗台蝴蝶，像诗里纷飞的美丽章节 我接着写，把永 ... 全文
2679349840,UZIHLEON,女,1999,,4402250695120500,#周杰伦#    天啊，都是魔鬼吗    我今天试着抢厦门的票，我可是等着倒数抢的   ，抢的2000的，我都抢不到，十二号长沙的可怎么办
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
6084027194,夕小呆的呆,女,1993,福建,4402250283647030,啊啊啊啊疯啦
7217358537,cheese葉_,女,,广西,4402249478223190,多希望是真的哈哈哈哈哈哈哈哈哈明天七夕了....
3606084684,长着羊毛想飞的鱼,女,1997,浙江,4402250560070560,哈哈哈哈哈哈哈哈哈哈！我搞到了！搞到了！哈哈哈哈哈哈哈哈哈哈啊哈
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
2948866452,文兰,女,1996,,4402250992238503,难受，没抢到，有转票的吗   厦门站
2180050975,Coisini_Fairy,女,1991,江苏,4402224421826689,这是要做留级生的节奏嘛 你要是今天出来就跟你妈一天生日了 怎么就没动静呢
1751756564,Winky偶尔爱眨眼,女,,安徽,4402251172855724,你感受过绝望吗 没事儿  一会儿还能再感受一下 🙃         🙊
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
1628562297,小杯杯是毛蛋的,女,1995,江西,4402250379855857,抢票的人是魔鬼吗是魔鬼吗
3606084684,长着羊毛想飞的鱼,女,1997,浙江,4402250560070560,哈哈哈哈哈哈哈哈哈哈！我搞到了！搞到了！哈哈哈哈哈哈哈哈哈哈啊哈
6393092699,可爱女人oyo,女,,甘肃,4402251164736859,爱你是孤单的心事    我也想要评论全是杰伦歌词的微博呀
5107866686,波涛学长,男,1994,江苏,4402251269269050,抢到一张看台的~~可是厦门真的好远啊
3031895401,奶茶牛轧糖嘤嘤嘤,女,1997,江西,4402251269266580,哭了 两次进了付款页面 结果人太多服务器崩了 宝宝们明天别那么多人了好咩
6078575770,AllForJay周杰伦个站,男,1979,台湾,4402226908757008,周杰伦2019嘉年华世界巡回演唱会——厦门站。 马上开票！！！准备好了吗
3220564223,________Thea,女,1994,北京,4398803962700971,终于可以发帖了！ 我也好想要一个评论全是杰伦歌词的状态呀！
2948866452,文兰,女,1996,,4402250992238503,难受，没抢到，有转票的吗   厦门站
7263720415,牛油果的淡绿色夏天,女,,,4402009224400087,来了来了，继续攒积分，继续听杰伦的歌吧！ 我会发着呆 然后微微笑 接着紧紧闭上眼 又想了一遍 你温柔的脸 在我忘记之前～
3209539477,睡不醒的咯吱,女,1994,北京,4402251370195173,气哭
1883585922,红莓cheese,女,,上海,4402229244837211,在一起叫梦 分开了叫痛 ☀️
2402490170,Joyce微笑很简单,女,1990,湖南,4400800899824361,我也想要拥有一条评论全是杰伦歌词的微博做置顶！！             希望大家满足我呀！  “我会发着呆，然后微微笑，接着紧紧闭上眼！”
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
1646982315,Fantasy小苗,女,,广东,4402251467006194,都是魔鬼吗？？？         哭泣 我伦
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
5291767272,夏天里的秋刀鱼i,男,1992,福建,4402250531327032,哭辽哭辽
3010885975,MatureCat_,女,1997,,4399437839710917,我也想要一条全是歌词的微博    🙊
1976684434,SexxxxxyR,女,1995,海南,4402249155095128,我伦厦门演唱会11.23-11.24场次的票11:18分要开售了！！！  估计又是秒光的节奏 拼手速了大家
2948866452,文兰,女,1996,,4402250992238503,难受，没抢到，有转票的吗   厦门站
5109818031,似李喇,女,1999,福建,4402250979765591,厦门没买到票的爆哭！！！！我的爱豆为什么这么火啊啊啊啊啊啊啊
1976133787,洛洛杨毅,女,1992,湖南,4402251130818328,抢到一张，我不知道可不可以改地址，谁要
5557423064,五五记录册-,女,,河南,4402250313062995,拼死拼活抢到了一张2000内场！？？太不容易了我！！！
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
2331223211,李呀李L,女,,辽宁,4401688045911634,我那满是周杰伦歌词评论的微博呢！ 拜托大家！！
3048346181,辣椒里耶,女,1997,江西,4402250815957236,没抢到
5557423064,五五记录册-,女,,河南,4402250313062995,拼死拼活抢到了一张2000内场！？？太不容易了我！！！
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
1862893970,曰文曰文曰文曰文,女,,广东,4402226594097413,赐我一张厦门票吧
5208806670,我发誓不会坠落,女,1993,陕西,4402053176353687,想拥有一条全是杰伦歌词评论的微博作为收藏呀                    周杰伦小公举超话
5821894669,R-tth,女,,浙江,4402251491526148,又没抢到票我该怎么办
5109818031,似李喇,女,1999,福建,4402250979765591,厦门没买到票的爆哭！！！！我的爱豆为什么这么火啊啊啊啊啊啊啊
1876356517,分散时间的注意Lmc,女,1994,江西,4402250682391594,根本抢不到票啊，请问以后还怎么看演唱会？！
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
2974910293,开不了口的斑马,女,,内蒙古,4402203504634706,想要这条微博的评论变成周杰伦的“歌词本”
2669263773,治光少年,男,1995,福建,4402251483820782,厦门周六场阵亡了。紧脏一早上
5788925679,徒慕君,女,,陕西,4402251907372617,
2480734507,__SsailorMoon,女,1996,,4399327537090954,终于能发帖了！！！！！！！！！！！！！！！！！！！！！我也想要歌词评论！！！！！！来battle呀
2679349840,UZIHLEON,女,1999,,4402250695120500,#周杰伦#    天啊，都是魔鬼吗    我今天试着抢厦门的票，我可是等着倒数抢的   ，抢的2000的，我都抢不到，十二号长沙的可怎么办
3505742635,血染枯骨女,女,1900,,4399288937475611,周一，想要全是周杰伦歌词评论说的微博～
1876356517,分散时间的注意Lmc,女,1994,江西,4402250682391594,根本抢不到票啊，请问以后还怎么看演唱会？！
5268600076,豆浆要抱,女,2000,福建,4402251995190567,求问！！在线等！！ 黄河票务网是正规网站吗！！ 杰伦的厦门那场大麦已经没票了 求问求问
6571643001,三千居仙,男,2000,,4402252096016426,厦门有转票的同学嘛
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
6475321718,Heogaun,女,,,4402252020151527,有人出厦门的票吗，可怜可怜我叭
6317342246,周杰伦空间资讯,男,1993,陕西,4402249813710763,我？？？？？？？？？？？？  #2019周杰伦厦门演唱会#    #周杰伦演唱会门票#    #周杰伦演唱会#
2548691510,LC_say,女,1987,重庆,4402235515525454,捞捞捞捞捞捞捞
1922372402,你是谁谁我是那谁,女,,江苏,4402252187596227,练手速抢到一张厦门站 2000 不知道可不可以改地址 谁要的可以私我啊～
5137838471,唤我尘患,男,1995,新疆,4402129328647412,我也想要有一条都是周杰伦的歌词评论
2883164555,凉快转瞬,男,1990,湖北,4402226740921115,#爱上好音乐#    #音乐 #    极致混音 当 周杰伦 邓紫棋 合唱《不倒数就拉倒》，竟然毫无违和感      凉快转瞬的微博视频
2802973454,熙熙大战波鲁鲁,女,,宿迁,4402202824701722,新的一天新的冲鸭
3267821062,Lena_LeE_2,女,1999,福建,4402250715499340,哭了
3625752394,氵叔二,女,1999,云南,4402252288643839,厦门演唱会有出票的吗。
3732235917,多喝珍珠奶茶嘻嘻,男,1998,广东,4402252288385077,我真的太难了
5948738580,Moon041218,女,2012,,4402252288381698,就是想证明我的手速还是有的[加油]，不付款了，让它自己回流吧
2642548637,twelve-yyy,女,1992,福建,4401846682846140,伦哥保佑我🙏  #周杰伦厦门演唱会#
1831425354,Sylvia--Y,女,1993,广东,4402207992131238,今天要抢厦门的票啦，大家准备好了么？抢到的留言吧哈哈哈🙏
5509429044,驯鹿师923,男,,福建,4402251822708187,抢不到票🎫[淚]
1805381490,姚师傅要加劲赚钱,男,,广东,4402251773096156,厦门站 阵亡
5604337267,在孤独中活着,男,1944,福建,4402251630432074,这谁抢得到票啊
2466751923,笑了会卡粉,女,1993,湖北,4402239609170360,想要 一条周杰伦歌词的微博
5657049214,以安啊i,女,,广东,4402252334441219,尽力了，已经在提交订单了然后钱都不让我付就人数太多挤不进
2737254087,无名小姐的向日葵,女,1994,福建,4402251135667149,我抢到了，我激动～啊啊啊啊啊啊啊
2356230215,卡拉哈里海盗,男,,,4402252514667959,柳暗花明又一村
1793294365,Loner瀛,男,1993,求交,4402211645715358,今天一出门就倒霉   不知道还会不会有其他倒霉事儿，但愿不会
5657049214,以安啊i,女,,广东,4402252334441219,尽力了，已经在提交订单了然后钱都不让我付就人数太多挤不进
5651927810,弓小长的Z,女,2015,福建,4402252590504267,鸽鸽今天还没有出新单曲。
